an,materie,materie_label,sesiune,sesiune_label,tip,fisier,cale,marime_bytes,sha256
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 11,barem,2020-antrenament-11-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-11-barem.pdf,175684,c94368610c98112f7e14e1fd5421bdb8d459263663279d128a2f98f85d6de686
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 11,subiect,2020-antrenament-11-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-11-subiect.pdf,180718,820a63450bf8aeae1eeae8e4b2b1bb4b6d0caa49c5b8981432d0702b630c855a
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 12,barem,2020-antrenament-12-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-12-barem.pdf,176513,efacd3ae791fd9b9383c78d3e500b664875d03ea60e7141a906f97392e3e2d64
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 12,subiect,2020-antrenament-12-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-12-subiect.pdf,194415,7c130b157baf31e0105888a56689bb68e8f352782d9bfd30f813df911e935f37
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 13,barem,2020-antrenament-13-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-13-barem.pdf,176644,9b66b6858db00a57493b2b9bfe106608c3dcf898dbac46f3b8d651b266de4281
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 13,subiect,2020-antrenament-13-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-13-subiect.pdf,191004,4c27a2c4c92608d1abc76c34652edaecc254fcc4b1099aed6f0d64e97ffd1aa9
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 14,barem,2020-antrenament-14-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-14-barem.pdf,166946,d47e088bf0d2ac0743a004286cca69e5b1828a4b57765b154e910ac8785c2816
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 14,subiect,2020-antrenament-14-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-14-subiect.pdf,195179,6ef29bc1a889404635f5a716f358dab8257a0cc7790a2b9421ab3d51d095c63c
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 15,barem,2020-antrenament-15-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-15-barem.pdf,163640,362aea8027780f823cff157c4b56cfdfc1138ed5df0e03f8cbb5659aff1433b7
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 15,subiect,2020-antrenament-15-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-15-subiect.pdf,196109,ba4d0d8bcd335960b6cfb1ee17e2720cb3cc68db92cfa98b66583ff13773aa6d
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 16,barem,2020-antrenament-16-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-16-barem.pdf,176426,ccc76ac196b54d26499cf57be1c45e20a1ab3229373bd87b642ce31d69a4dc92
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 16,subiect,2020-antrenament-16-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-16-subiect.pdf,194688,34e34f74ba215a67b7f816467ddaf7473ac25fd9cbb07cfa5cab6f84ca4595ec
