an,materie,materie_label,sesiune,sesiune_label,tip,fisier,cale,marime_bytes,sha256
2014,chimie,Chimie,simulare,Simulare,subiect,2014-simulare-organica-tehnologic-subiect.pdf,bac/2014/chimie/simulare/2014-simulare-organica-tehnologic-subiect.pdf,40849,fa84a59391566de492fbf3965d165c9a62d988d6cd3cebb50e3784cc210c85bc
2014,chimie,Chimie,simulare,Simulare,barem,2014-simulare-organica-teoretic-barem.pdf,bac/2014/chimie/simulare/2014-simulare-organica-teoretic-barem.pdf,31214,be53265d5b3f8b29f84e810d5bded01ce7b73fda8023a94039a43bc2a48db056
2014,chimie,Chimie,simulare,Simulare,subiect,2014-simulare-organica-teoretic-subiect.pdf,bac/2014/chimie/simulare/2014-simulare-organica-teoretic-subiect.pdf,47846,6f89f0191819da9713a2b89c1ac18b9f68b0f1aa606e8e8935218bd09fec4d9f
2015,biologie,Biologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2015-iunie-iulie-anatomie-fiziologie-barem.pdf,bac/2015/biologie/sesiune-iunie-iulie/2015-iunie-iulie-anatomie-fiziologie-barem.pdf,43432,bd91fbc841bb8177a708b949c16c719901274e130f3a1cea95379f22295b0386
2015,biologie,Biologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2015-iunie-iulie-anatomie-fiziologie-subiect.pdf,bac/2015/biologie/sesiune-iunie-iulie/2015-iunie-iulie-anatomie-fiziologie-subiect.pdf,43362,2cc5465c1ac1c991e78df801defe40382dec7acb4ecd363497780b1d9790e97d
2015,biologie,Biologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2015-iunie-iulie-vegetala-animala-barem.pdf,bac/2015/biologie/sesiune-iunie-iulie/2015-iunie-iulie-vegetala-animala-barem.pdf,42371,c83653af029c8956f04f8aff514ec5f6e9f07ee52e18e0c4115a4da5c8ae285b
2015,biologie,Biologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2015-iunie-iulie-vegetala-animala-subiect.pdf,bac/2015/biologie/sesiune-iunie-iulie/2015-iunie-iulie-vegetala-animala-subiect.pdf,47665,510f92fff96c29faeb29f04276aba1d85a2a2452e7a9bda74bcf4dbf5708a3e2
2015,biologie,Biologie,simulare,Simulare,barem,2015-simulare-anatomie-fiziologie-barem.pdf,bac/2015/biologie/simulare/2015-simulare-anatomie-fiziologie-barem.pdf,41916,b5ba1fe25250823e703228748174acc45917f460a8d8f1c2d4ebcdf456e078da
2015,biologie,Biologie,simulare,Simulare,subiect,2015-simulare-anatomie-fiziologie-subiect.pdf,bac/2015/biologie/simulare/2015-simulare-anatomie-fiziologie-subiect.pdf,42663,05d27a89fa91a19366eadbf7b4019dc67887abe7f8898b16611ac3344ba72ba4
2015,biologie,Biologie,simulare,Simulare,barem,2015-simulare-vegetala-animala-barem.pdf,bac/2015/biologie/simulare/2015-simulare-vegetala-animala-barem.pdf,42736,5c49238293c7ed0e37fbca70de5dd871faef569749efb5c9e873c55f709ee0d5
2015,biologie,Biologie,simulare,Simulare,subiect,2015-simulare-vegetala-animala-subiect.pdf,bac/2015/biologie/simulare/2015-simulare-vegetala-animala-subiect.pdf,46994,9ef3729270fb269c57980d441654281539e6e876daed368585be25a66f528b92
2015,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2015-iunie-iulie-anorganica-tehnologic-barem.pdf,bac/2015/chimie/sesiune-iunie-iulie/2015-iunie-iulie-anorganica-tehnologic-barem.pdf,42655,270846a69c6b22feb311222e559aac548552d6e35a9eb07ade400feedf3adf61
2015,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2015-iunie-iulie-anorganica-tehnologic-subiect.pdf,bac/2015/chimie/sesiune-iunie-iulie/2015-iunie-iulie-anorganica-tehnologic-subiect.pdf,55094,d81d221044cdb9978375fbb943db8a0cc344f5c8f3f60873b1925d5eaaaa9dc3
2015,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2015-iunie-iulie-anorganica-teoretic-barem.pdf,bac/2015/chimie/sesiune-iunie-iulie/2015-iunie-iulie-anorganica-teoretic-barem.pdf,42635,1514b0bc6bff237bd9cbc65a7b14fe6cd82b92b1e4b6d47e8c52600ef5d2ad8f
